Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY
ID103268,103268,539,70.224,30.848,2.619,0,860,43,0.25,1
ID103291,103291,541,50.35,46.283,26.309,0,860,43,0.25,1
ID103704,103704,593,20.178,54.842,2.886,0,860,43,0.25,1
ID103764,103764,601,70.136,4.773,14.179,0,860,43,0.25,1
ID103886,103886,616,31.119,70.678,16.065,0,860,43,0.25,1
ID104139,104139,646,58.506,35.946,48.416,0,860,43,0.25,1
ID104394,104394,674,65.354,71.818,22.147,0,860,43,0.25,1
ID104454,104454,681,58.309,15.897,9.791,0,860,43,0.25,1
ID104756,104756,714,66.308,21.668,55.144,0,860,43,0.25,1
ID104781,104781,717,53.915,64.739,17.917,0,860,43,0.25,1
ID104860,104860,726,27.713,20.371,14.825,0,860,43,0.25,1
ID105014,105014,743,33.637,61.697,32.143,0,860,43,0.25,1
ID105039,105039,746,38.722,49.059,41.208,0,860,43,0.25,1
ID105056,105056,748,44.144,10.233,44.025,0,860,43,0.25,1
ID105162,105162,759,57.41,8.283,0.894,0,860,43,0.25,1
ID105163,105163,760,45.585,37.921,18.263,0,860,43,0.25,1
ID105426,105426,786,31.326,4.226,10.961,0,860,43,0.25,1
ID105625,105625,806,41.91,38.545,3.583,0,860,43,0.25,1
ID105677,105677,811,73.322,40.331,32.657,0,860,43,0.25,1
ID105704,105704,814,75.733,18.502,48.866,0,860,43,0.25,1
ID105743,105743,818,73.041,3.509,26.106,0,860,43,0.25,1
ID105858,105858,829,69.88,72.283,8.573,0,860,43,0.25,1
ID105898,105898,833,75.396,17.821,26.828,0,860,43,0.25,1
ID105967,105967,840,57.354,54.493,49.587,0,860,43,0.25,1
ID106226,106226,866,62.173,10.707,6.38,0,860,43,0.25,1
ID106235,106235,867,43.232,40.668,34.897,0,860,43,0.25,1
ID106283,106283,872,37.192,64.732,13.756,0,860,43,0.25,1
ID106375,106375,880,20.789,35.991,40.239,0,860,43,0.25,1
ID106382,106382,881,34.872,32.797,26.501,0,860,43,0.25,1
ID106422,106422,884,51.96,16.393,28.56,0,860,43,0.25,1
ID106459,106459,888,51.219,12.503,10.938,0,860,43,0.25,1
ID106498,106498,891,66.92,43.788,50.766,0,860,43,0.25,1
ID106551,106551,896,67.308,22.52,6.462,0,860,43,0.25,1
ID106706,106706,910,55.602,73.996,4.42,0,860,43,0.25,1
ID106730,106730,912,67.206,20.091,2.29,0,860,43,0.25,1
ID106878,106878,926,23.34,54.51,39.857,0,860,43,0.25,1
ID106924,106924,930,75.643,22.361,41.929,0,860,43,0.25,1
ID107094,107094,945,25.133,20.793,23.311,0,860,43,0.25,1
ID107103,107103,946,35.003,6.725,50.887,0,860,43,0.25,1
ID107210,107210,956,67.611,46.692,2.541,0,860,43,0.25,1
ID107260,107260,960,24.142,37.445,35.54,0,860,43,0.25,1
ID107389,107389,972,74.701,11.647,17.262,0,860,43,0.25,1
ID107448,107448,977,57.276,61.379,16.918,0,860,43,0.25,1
ID107928,107928,1017,73.799,29.31,34.712,0,860,43,0.25,1
ID108176,108176,1037,61.997,48.591,11.273,0,860,43,0.25,1
ID108192,108192,1039,25.705,73.373,25.43,0,860,43,0.25,1
ID108225,108225,1042,47.063,52.296,36.115,0,860,43,0.25,1
ID108611,108611,1073,56.767,23.022,24.88,0,860,43,0.25,1
ID108642,108642,1076,47.604,26.03,42.313,0,860,43,0.25,1
ID108775,108775,1086,25.429,21.902,10.596,0,860,43,0.25,1
ID108805,108805,1088,54.884,50.802,1.444,0,860,43,0.25,1
ID108906,108906,1096,47.685,26.932,35.162,0,860,43,0.25,1
ID108951,108951,1100,25.921,23.157,44.744,0,860,43,0.25,1
ID109317,109317,1128,22.829,10.085,47.732,0,860,43,0.25,1
ID109329,109329,1129,69.507,72.183,49.141,0,860,43,0.25,1
ID109354,109354,1131,61.243,22.229,51.691,0,860,43,0.25,1
ID109603,109603,1150,35.923,65.763,4.774,0,860,43,0.25,1
ID109738,109738,1160,57.253,69.607,31.844,0,860,43,0.25,1
ID109757,109757,1161,52.561,31.267,27.755,0,860,43,0.25,1
ID110025,110025,1180,33.169,31.533,29.082,0,860,43,0.25,1
ID110327,110327,1202,71.755,43.802,31.854,0,860,43,0.25,1
ID110343,110343,1203,41.585,13.462,53.785,0,860,43,0.25,1
ID110843,110843,1239,71.631,57.51,1.9,0,860,43,0.25,1
ID110998,110998,1250,72.14,44.061,36.86,0,860,43,0.25,1
ID111157,111157,1261,37.0,27.542,34.522,0,860,43,0.25,1
ID111320,111320,1272,50.101,1.546,34.783,0,860,43,0.25,1
ID111371,111371,1275,54.674,37.14,41.529,0,860,43,0.25,1
ID111382,111382,1276,38.233,20.542,32.867,0,860,43,0.25,1
ID111505,111505,1284,57.733,67.868,11.992,0,860,43,0.25,1
ID111688,111688,1296,30.412,52.989,16.357,0,860,43,0.25,1
ID111705,111705,1297,41.969,3.132,47.374,0,860,43,0.25,1
ID111728,111728,1299,52.247,58.454,33.911,0,860,43,0.25,1
ID112082,112082,1322,36.957,11.017,42.166,0,860,43,0.25,1
ID112135,112135,1326,52.31,16.473,6.844,0,860,43,0.25,1
ID112404,112404,1344,54.553,46.228,12.895,0,860,43,0.25,1
ID112418,112418,1345,34.064,39.888,3.438,0,860,43,0.25,1
ID112635,112635,1358,73.701,29.156,49.211,0,860,43,0.25,1
ID112730,112730,1364,57.954,56.148,25.684,0,860,43,0.25,1
ID112840,112840,1371,75.608,34.755,3.88,0,860,43,0.25,1
ID112862,112862,1372,50.417,33.246,46.807,0,860,43,0.25,1
ID113022,113022,1382,52.14,48.084,47.555,0,860,43,0.25,1
ID113271,113271,1398,69.943,4.438,28.295,0,860,43,0.25,1
ID113481,113481,1411,60.578,54.765,49.791,0,860,43,0.25,1
ID113533,113533,1414,71.899,36.817,18.574,0,860,43,0.25,1
ID113870,113870,1434,31.494,67.738,15.417,0,860,43,0.25,1
ID113929,113929,1438,63.452,39.89,47.726,0,860,43,0.25,1
ID113954,113954,1439,46.639,27.665,20.771,0,860,43,0.25,1
ID114012,114012,1442,35.188,51.862,36.473,0,860,43,0.25,1
ID114018,114018,1443,73.552,3.313,43.405,0,860,43,0.25,1
ID114147,114147,1450,22.707,73.503,25.223,0,860,43,0.25,1
ID114149,114149,1451,69.707,79.353,5.416,0,860,43,0.25,1
ID114167,114167,1452,66.74,14.406,47.94,0,860,43,0.25,1
ID114301,114301,1459,34.885,2.116,26.87,0,860,43,0.25,1
ID114736,114736,1485,21.818,2.756,38.53,0,860,43,0.25,1
ID114908,114908,1495,52.641,0.804,23.191,0,860,43,0.25,1
ID114947,114947,1497,49.172,13.993,33.415,0,860,43,0.25,1
ID114960,114960,1498,58.335,66.201,22.216,0,860,43,0.25,1
ID115174,115174,1510,41.733,61.671,6.51,0,860,43,0.25,1
ID115369,115369,1520,23.596,53.101,3.683,0,860,43,0.25,1
ID115429,115429,1524,43.011,30.404,12.236,0,860,43,0.25,1
ID115503,115503,1528,44.056,18.03,52.302,0,860,43,0.25,1
ID115558,115558,1531,75.69,26.158,18.173,0,860,43,0.25,1
ID115606,115606,1534,47.49,71.361,39.49,0,860,43,0.25,1
ID115649,115649,1536,22.134,44.799,13.47,0,860,43,0.25,1
ID115728,115728,1540,65.422,46.189,40.056,0,860,43,0.25,1
ID115740,115740,1541,72.591,46.922,8.078,0,860,43,0.25,1
ID115781,115781,1543,37.282,47.366,49.436,0,860,43,0.25,1
ID115872,115872,1548,71.057,56.447,18.069,0,860,43,0.25,1
ID115943,115943,1552,51.211,63.576,20.328,0,860,43,0.25,1
ID116009,116009,1555,73.709,4.309,24.431,0,860,43,0.25,1
ID116028,116028,1556,48.262,17.432,44.313,0,860,43,0.25,1
ID116060,116060,1558,58.786,3.266,0.701,0,860,43,0.25,1
ID116230,116230,1567,59.461,50.047,44.793,0,860,43,0.25,1
ID116269,116269,1569,25.032,73.82,19.395,0,860,43,0.25,1
ID117040,117040,1609,66.967,45.321,14.868,0,860,43,0.25,1
ID117213,117213,1617,54.673,62.197,17.813,0,860,43,0.25,1
ID117388,117388,1626,72.122,71.569,52.307,0,860,43,0.25,1
ID117406,117406,1627,69.314,21.925,1.856,0,860,43,0.25,1
ID117531,117531,1633,61.668,75.859,2.75,0,860,43,0.25,1
ID117648,117648,1639,63.082,61.597,7.558,0,860,43,0.25,1
ID117886,117886,1651,34.993,45.662,30.576,0,860,43,0.25,1
ID118164,118164,1665,59.554,76.646,30.893,0,860,43,0.25,1
ID118369,118369,1675,22.241,32.749,52.718,0,860,43,0.25,1
ID118395,118395,1676,58.201,32.687,13.179,0,860,43,0.25,1
ID118410,118410,1677,32.344,1.178,53.941,0,860,43,0.25,1
ID118474,118474,1680,48.843,77.821,37.502,0,860,43,0.25,1
ID118635,118635,1688,32.912,59.543,52.679,0,860,43,0.25,1
ID118688,118688,1690,27.762,71.461,36.185,0,860,43,0.25,1
ID118889,118889,1700,36.263,77.088,52.786,0,860,43,0.25,1
ID118929,118929,1702,39.123,5.077,41.214,0,860,43,0.25,1
ID119019,119019,1706,40.102,51.53,17.629,0,860,43,0.25,1
ID119080,119080,1709,71.534,12.543,34.269,0,860,43,0.25,1
ID119133,119133,1711,67.893,30.265,15.04,0,860,43,0.25,1
ID119178,119178,1714,62.339,68.627,1.798,0,860,43,0.25,1
ID119250,119250,1717,28.507,62.491,35.96,0,860,43,0.25,1
ID119309,119309,1720,55.402,34.684,36.691,0,860,43,0.25,1
ID119773,119773,1742,33.08,21.887,48.955,0,860,43,0.25,1
ID119884,119884,1747,23.685,37.963,27.366,0,860,43,0.25,1
ID119907,119907,1748,49.746,40.752,47.386,0,860,43,0.25,1
ID120146,120146,1759,49.392,29.616,39.038,0,860,43,0.25,1
ID120442,120442,1772,23.834,31.966,27.461,0,860,43,0.25,1
ID120486,120486,1774,55.783,49.88,50.294,0,860,43,0.25,1
ID120518,120518,1775,39.881,22.318,48.593,0,860,43,0.25,1
ID120530,120530,1776,22.022,13.583,16.112,0,860,43,0.25,1
ID120597,120597,1779,52.517,48.407,6.035,0,860,43,0.25,1
ID120607,120607,1780,45.738,71.203,7.088,0,860,43,0.25,1
ID120937,120937,1795,29.298,64.943,13.227,0,860,43,0.25,1
ID121070,121070,1801,58.351,62.223,31.445,0,860,43,0.25,1
ID121102,121102,1802,41.291,5.841,27.909,0,860,43,0.25,1
ID121277,121277,1810,37.009,41.659,48.366,0,860,43,0.25,1
ID121373,121373,1814,72.58,76.723,36.09,0,860,43,0.25,1
ID121397,121397,1815,67.025,21.025,42.138,0,860,43,0.25,1
ID121430,121430,1816,58.688,53.041,29.219,0,860,43,0.25,1
ID121495,121495,1819,28.506,25.262,13.684,0,860,43,0.25,1
ID121529,121529,1821,21.052,55.177,51.437,0,860,43,0.25,1
ID121697,121697,1828,37.856,72.507,16.539,0,860,43,0.25,1
ID121771,121771,1831,70.371,33.431,40.441,0,860,43,0.25,1
ID121903,121903,1837,23.635,71.848,9.447,0,860,43,0.25,1
ID121954,121954,1839,61.77,48.252,49.423,0,860,43,0.25,1
ID122063,122063,1844,34.284,27.373,17.335,0,860,43,0.25,1
ID122305,122305,1854,39.868,23.123,31.301,0,860,43,0.25,1
ID122381,122381,1857,65.593,24.91,46.771,0,860,43,0.25,1
ID122703,122703,1870,37.434,42.125,21.805,0,860,43,0.25,1
ID122733,122733,1872,22.407,21.88,43.03,0,860,43,0.25,1
ID122792,122792,1874,48.697,75.386,23.356,0,860,43,0.25,1
ID122887,122887,1878,46.619,76.131,6.025,0,860,43,0.25,1
ID122934,122934,1880,74.437,46.392,16.606,0,860,43,0.25,1
ID123359,123359,1897,63.773,42.374,42.584,0,860,43,0.25,1
ID123470,123470,1902,29.487,35.013,6.531,0,860,43,0.25,1
ID123902,123902,1919,71.088,36.366,3.245,0,860,43,0.25,1
ID123969,123969,1922,21.412,67.769,31.214,0,860,43,0.25,1
ID124104,124104,1927,70.06,7.223,15.449,0,860,43,0.25,1
ID124272,124272,1934,69.862,44.821,11.946,0,860,43,0.25,1
ID124417,124417,1940,75.765,16.631,5.229,0,860,43,0.25,1
ID124443,124443,1941,56.256,68.736,28.748,0,860,43,0.25,1
ID124533,124533,1944,73.709,76.72,34.347,0,860,43,0.25,1
ID124573,124573,1946,67.519,37.8,26.732,0,860,43,0.25,1
ID124801,124801,1954,31.075,47.733,24.199,0,860,43,0.25,1
ID124803,124803,1955,58.081,66.184,21.847,0,860,43,0.25,1
ID124905,124905,1958,59.682,9.478,27.406,0,860,43,0.25,1
ID124947,124947,1960,49.291,65.944,7.489,0,860,43,0.25,1
ID124967,124967,1961,23.057,53.272,17.83,0,860,43,0.25,1
ID125094,125094,1966,22.997,70.77,12.139,0,860,43,0.25,1
ID125222,125222,1971,62.472,3.16,21.575,0,860,43,0.25,1
ID125552,125552,1983,50.683,16.3,53.326,0,860,43,0.25,1
ID125575,125575,1984,70.12,56.957,12.744,0,860,43,0.25,1
ID125761,125761,1991,72.92,41.904,18.789,0,860,43,0.25,1
ID125819,125819,1993,66.468,64.312,2.968,0,860,43,0.25,1
ID125852,125852,1994,60.614,12.097,14.267,0,860,43,0.25,1
ID125902,125902,1996,63.542,74.006,33.747,0,860,43,0.25,1
ID125935,125935,1997,29.85,31.58,35.516,0,860,43,0.25,1
ID126105,126105,2003,21.049,78.825,39.468,0,860,43,0.25,1
ID126193,126193,2007,67.991,27.182,23.006,0,860,43,0.25,1
ID126535,126535,2019,60.232,18.788,53.682,0,860,43,0.25,1
ID126605,126605,2021,49.16,13.409,26.134,0,860,43,0.25,1
ID126619,126619,2022,25.311,8.516,38.641,0,860,43,0.25,1
ID126755,126755,2027,70.959,43.264,50.06,0,860,43,0.25,1
ID126814,126814,2029,59.773,8.104,6.469,0,860,43,0.25,1
ID126903,126903,2032,23.499,24.156,30.681,0,860,43,0.25,1
ID127029,127029,2036,55.609,18.202,46.321,0,860,43,0.25,1
ID127048,127048,2037,67.503,64.639,22.26,0,860,43,0.25,1
ID127074,127074,2038,40.257,71.163,47.439,0,860,43,0.25,1
ID127170,127170,2041,70.072,71.652,21.668,0,860,43,0.25,1
ID127294,127294,2046,24.316,10.011,43.705,0,860,43,0.25,1
ID127388,127388,2049,69.709,35.782,38.204,0,860,43,0.25,1
ID127675,127675,2059,22.286,43.815,7.566,0,860,43,0.25,1
ID127747,127747,2061,65.146,31.013,30.301,0,860,43,0.25,1
ID127929,127929,2068,30.962,21.633,45.943,0,860,43,0.25,1
ID128052,128052,2072,41.642,7.302,8.211,0,860,43,0.25,1
ID128175,128175,2076,60.194,63.676,10.017,0,860,43,0.25,1
ID128192,128192,2077,50.847,30.353,39.742,0,860,43,0.25,1
ID128260,128260,2079,30.185,38.873,38.721,0,860,43,0.25,1
ID128333,128333,2081,49.783,35.693,37.68,0,860,43,0.25,1
ID128399,128399,2084,38.359,8.442,46.429,0,860,43,0.25,1
ID128545,128545,2088,58.798,64.543,7.769,0,860,43,0.25,1
ID128552,128552,2089,21.641,1.621,26.68,0,860,43,0.25,1
ID128640,128640,2092,27.218,52.923,20.717,0,860,43,0.25,1
ID128723,128723,2094,51.832,20.779,38.524,0,860,43,0.25,1
ID128781,128781,2096,30.175,22.763,51.375,0,860,43,0.25,1
ID128838,128838,2098,64.676,30.105,1.503,0,860,43,0.25,1
ID128924,128924,2101,54.822,18.476,21.945,0,860,43,0.25,1
ID128970,128970,2103,49.69,18.383,33.44,0,860,43,0.25,1
ID129061,129061,2106,42.697,1.686,10.296,0,860,43,0.25,1
ID129281,129281,2113,74.737,43.488,12.217,0,860,43,0.25,1
ID129399,129399,2117,26.24,10.033,33.968,0,860,43,0.25,1
ID129439,129439,2118,44.216,4.45,17.852,0,860,43,0.25,1
ID129917,129917,2134,58.06,61.663,14.144,0,860,43,0.25,1
ID130142,130142,2142,23.835,74.01,25.422,0,860,43,0.25,1
ID130179,130179,2143,37.742,15.666,14.233,0,860,43,0.25,1
ID130219,130219,2144,20.016,38.651,44.483,0,860,43,0.25,1
ID130505,130505,2154,21.664,49.314,4.096,0,860,43,0.25,1
ID130578,130578,2156,58.469,46.918,11.432,0,860,43,0.25,1
ID130917,130917,2167,25.038,48.724,1.281,0,860,43,0.25,1
ID130945,130945,2168,47.085,24.565,22.18,0,860,43,0.25,1
ID131263,131263,2179,66.254,56.201,50.854,0,860,43,0.25,1
ID131299,131299,2180,34.504,37.837,31.921,0,860,43,0.25,1
ID131314,131314,2181,69.549,59.299,51.282,0,860,43,0.25,1
ID131416,131416,2184,44.494,32.512,54.285,0,860,43,0.25,1
ID131498,131498,2187,74.069,45.397,48.041,0,860,43,0.25,1
ID131663,131663,2192,41.828,15.078,13.84,0,860,43,0.25,1
ID131698,131698,2193,38.373,6.607,27.944,0,860,43,0.25,1
ID132005,132005,2204,59.5,54.439,33.187,0,860,43,0.25,1
ID132151,132151,2209,40.071,76.928,11.761,0,860,43,0.25,1
ID132231,132231,2211,46.406,63.715,35.166,0,860,43,0.25,1
ID132319,132319,2214,54.749,17.676,31.504,0,860,43,0.25,1
ID132426,132426,2218,26.946,41.771,24.677,0,860,43,0.25,1
ID132460,132460,2219,24.087,10.45,40.678,0,860,43,0.25,1
ID132908,132908,2234,69.448,48.164,52.903,0,860,43,0.25,1
ID133153,133153,2242,38.1,51.182,49.737,0,860,43,0.25,1
ID133225,133225,2244,34.937,4.127,15.116,0,860,43,0.25,1
ID133314,133314,2247,69.931,21.626,7.882,0,860,43,0.25,1
ID133497,133497,2253,33.787,50.528,28.476,0,860,43,0.25,1
ID133574,133574,2256,65.962,73.958,6.785,0,860,43,0.25,1
ID133820,133820,2264,72.563,22.576,43.252,0,860,43,0.25,1
ID133965,133965,2269,31.572,25.697,45.489,0,860,43,0.25,1
ID134106,134106,2274,65.156,56.482,43.713,0,860,43,0.25,1
ID134292,134292,2280,69.2,18.306,22.288,0,860,43,0.25,1
ID134311,134311,2281,64.01,9.791,30.932,0,860,43,0.25,1
ID134406,134406,2284,71.188,22.111,33.887,0,860,43,0.25,1
ID134511,134511,2287,26.574,49.976,54.643,0,860,43,0.25,1
ID134627,134627,2291,45.981,1.953,51.918,0,860,43,0.25,1
ID134777,134777,2296,34.724,63.923,7.912,0,860,43,0.25,1
ID134958,134958,2302,68.093,51.536,28.87,0,860,43,0.25,1
ID135060,135060,2306,30.459,46.955,34.763,0,860,43,0.25,1
ID135177,135177,2309,64.533,24.009,21.911,0,860,43,0.25,1
ID135213,135213,2311,51.047,59.304,11.852,0,860,43,0.25,1
ID135322,135322,2314,37.904,6.169,27.401,0,860,43,0.25,1
ID135401,135401,2317,46.759,62.313,6.221,0,860,43,0.25,1
ID135576,135576,2323,45.69,41.251,32.6,0,860,43,0.25,1
ID135622,135622,2324,52.745,53.392,17.252,0,860,43,0.25,1
ID135665,135665,2326,60.172,35.746,5.019,0,860,43,0.25,1
ID135831,135831,2331,41.427,56.461,5.0,0,860,43,0.25,1
ID135964,135964,2336,62.594,22.341,29.777,0,860,43,0.25,1
ID136028,136028,2338,62.203,7.363,40.7,0,860,43,0.25,1
ID136186,136186,2343,70.811,30.01,4.707,0,860,43,0.25,1
ID136254,136254,2345,36.785,50.132,40.62,0,860,43,0.25,1
ID136358,136358,2349,20.492,69.248,47.28,0,860,43,0.25,1
ID136577,136577,2356,71.899,20.488,37.051,0,860,43,0.25,1
ID136590,136590,2357,25.392,58.862,36.973,0,860,43,0.25,1
ID136883,136883,2366,53.376,46.205,52.769,0,860,43,0.25,1
ID137092,137092,2373,73.96,79.351,7.76,0,860,43,0.25,1
ID137386,137386,2383,21.824,72.174,13.413,0,860,43,0.25,1
ID137407,137407,2384,24.196,9.232,9.08,0,860,43,0.25,1
ID137539,137539,2388,69.246,23.622,27.995,0,860,43,0.25,1
ID137626,137626,2391,67.58,45.261,26.02,0,860,43,0.25,1
ID137702,137702,2394,37.41,18.146,19.6,0,860,43,0.25,1
ID137980,137980,2403,52.758,63.069,6.216,0,860,43,0.25,1
ID138074,138074,2406,72.485,33.016,49.032,0,860,43,0.25,1
ID138243,138243,2412,47.921,33.093,31.769,0,860,43,0.25,1
ID138290,138290,2413,64.651,42.436,4.102,0,860,43,0.25,1
ID138404,138404,2417,75.076,71.734,12.127,0,860,43,0.25,1
ID138780,138780,2430,45.283,66.172,41.213,0,860,43,0.25,1
ID138825,138825,2431,48.464,80.439,35.636,0,860,43,0.25,1
ID138898,138898,2433,26.732,74.826,8.617,0,860,43,0.25,1
ID139001,139001,2437,54.484,21.364,25.179,0,860,43,0.25,1
ID139309,139309,2447,40.984,65.261,53.605,0,860,43,0.25,1
ID139495,139495,2453,71.585,6.41,13.583,0,860,43,0.25,1
ID139692,139692,2460,38.715,71.183,47.066,0,860,43,0.25,1
ID139930,139930,2468,56.965,77.799,8.228,0,860,43,0.25,1
ID140047,140047,2472,50.832,70.698,25.989,0,860,43,0.25,1
ID140224,140224,2478,66.922,6.802,17.564,0,860,43,0.25,1
ID140293,140293,2480,67.42,78.864,27.406,0,860,43,0.25,1
ID140312,140312,2481,70.277,48.536,13.489,0,860,43,0.25,1
ID140561,140561,2489,44.8,16.613,52.561,0,860,43,0.25,1
ID140667,140667,2492,21.111,60.284,26.432,0,860,43,0.25,1
ID140837,140837,2498,31.897,9.804,31.843,0,860,43,0.25,1
ID140935,140935,2501,48.827,52.416,36.884,0,860,43,0.25,1
ID141234,141234,2511,68.43,13.05,44.452,0,860,43,0.25,1
ID141278,141278,2513,60.518,43.757,53.611,0,860,43,0.25,1
ID141500,141500,2520,52.667,12.199,38.183,0,860,43,0.25,1
ID141897,141897,2533,54.407,22.852,23.204,0,860,43,0.25,1
ID142077,142077,2539,49.096,58.078,12.045,0,860,43,0.25,1
ID142222,142222,2544,56.069,15.601,24.323,0,860,43,0.25,1
ID142508,142508,2554,36.319,19.271,45.604,0,860,43,0.25,1
ID142529,142529,2555,24.707,40.723,41.051,0,860,43,0.25,1
ID142688,142688,2560,65.123,46.542,53.003,0,860,43,0.25,1
ID142994,142994,2570,36.402,40.039,49.557,0,860,43,0.25,1
ID143178,143178,2576,38.882,7.689,39.577,0,860,43,0.25,1
ID143245,143245,2578,24.565,52.134,44.785,0,860,43,0.25,1
ID143317,143317,2581,55.173,32.276,10.412,0,860,43,0.25,1
ID143363,143363,2582,73.535,66.94,10.493,0,860,43,0.25,1
ID143404,143404,2584,41.944,55.506,15.032,0,860,43,0.25,1
ID143586,143586,2590,30.515,72.986,47.474,0,860,43,0.25,1
ID143773,143773,2596,51.981,65.0,8.955,0,860,43,0.25,1
ID143866,143866,2599,62.331,46.385,37.268,0,860,43,0.25,1
ID143916,143916,2601,37.611,29.729,2.345,0,860,43,0.25,1
ID144015,144015,2604,69.083,71.896,34.989,0,860,43,0.25,1
ID144087,144087,2606,56.763,20.672,36.522,0,860,43,0.25,1
ID144266,144266,2612,71.573,77.906,32.196,0,860,43,0.25,1
ID100037,100037,7,45.029,25.686,37.02,0,880,44,0.25,1
ID100144,100144,28,46.895,51.434,35.867,0,880,44,0.25,1
ID100261,100261,52,55.814,10.661,12.236,0,880,44,0.25,1
ID100275,100275,55,23.867,15.884,30.99,0,880,44,0.25,1
ID100281,100281,56,27.895,28.36,47.432,0,880,44,0.25,1
ID100363,100363,72,27.851,3.193,11.698,0,880,44,0.25,1
ID100480,100480,96,23.269,43.762,14.39,0,880,44,0.25,1
ID100612,100612,122,50.773,57.081,44.794,0,880,44,0.25,1
ID100667,100667,133,47.488,71.15,38.192,0,880,44,0.25,1
ID100738,100738,147,63.895,75.605,6.457,0,880,44,0.25,1
ID100782,100782,156,44.239,56.097,12.523,0,880,44,0.25,1
ID101173,101173,229,66.29,65.747,27.124,0,880,44,0.25,1
ID101291,101291,249,74.239,67.075,42.623,0,880,44,0.25,1
ID101536,101536,290,28.901,64.331,38.098,0,880,44,0.25,1
ID101836,101836,340,66.409,38.568,42.416,0,880,44,0.25,1
ID101903,101903,351,53.889,65.154,38.895,0,880,44,0.25,1
ID101936,101936,356,23.547,8.176,28.633,0,880,44,0.25,1
ID102263,102263,402,27.017,12.584,24.669,0,880,44,0.25,1
ID102298,102298,407,24.568,4.559,-0.198,0,880,44,0.25,1
ID102458,102458,430,73.291,43.438,22.541,0,880,44,0.25,1
ID102496,102496,436,74.934,19.708,45.004,0,880,44,0.25,1
ID102579,102579,448,39.664,18.281,6.372,0,880,44,0.25,1
ID102645,102645,457,20.851,5.256,11.615,0,880,44,0.25,1
ID102818,102818,482,69.152,71.85,36.503,0,880,44,0.25,1
ID102973,102973,502,45.988,15.047,51.769,0,880,44,0.25,1
ID103269,103269,539,71.024,30.883,2.628,0,880,44,0.25,1
ID103705,103705,593,74.67,54.901,2.86,0,880,44,0.25,1
ID103765,103765,601,65.894,4.823,14.191,0,880,44,0.25,1
ID103887,103887,616,24.886,70.578,15.992,0,880,44,0.25,1
ID104140,104140,646,25.12,35.955,48.423,0,880,44,0.25,1
ID104395,104395,674,35.785,71.794,22.142,0,880,44,0.25,1
ID104455,104455,681,22.815,15.872,9.735,0,880,44,0.25,1
ID104757,104757,714,32.229,21.655,55.153,0,880,44,0.25,1
ID104782,104782,717,54.717,64.74,17.926,0,880,44,0.25,1
ID104861,104861,726,69.403,20.361,14.792,0,880,44,0.25,1
ID105015,105015,743,22.929,61.648,32.116,0,880,44,0.25,1
ID105040,105040,746,46.242,49.068,41.261,0,880,44,0.25,1
ID105057,105057,748,74.108,10.194,43.998,0,880,44,0.25,1
ID105164,105164,760,45.29,37.936,18.237,0,880,44,0.25,1
ID105202,105202,764,52.371,71.096,45.023,0,880,44,0.25,1
ID105427,105427,786,48.094,4.295,10.972,0,880,44,0.25,1
ID105552,105552,799,48.561,5.997,39.641,0,880,44,0.25,1
ID105626,105626,806,62.764,38.451,3.635,0,880,44,0.25,1
ID105662,105662,810,66.645,78.621,5.65,0,880,44,0.25,1
ID105678,105678,811,51.989,40.357,32.667,0,880,44,0.25,1
ID105705,105705,814,53.024,18.507,48.835,0,880,44,0.25,1
ID105744,105744,818,53.084,3.544,26.108,0,880,44,0.25,1
ID105859,105859,829,53.489,72.249,8.484,0,880,44,0.25,1
ID105899,105899,833,41.912,17.803,26.904,0,880,44,0.25,1
ID105968,105968,840,32.902,54.496,49.587,0,880,44,0.25,1
ID106227,106227,866,23.317,10.69,6.44,0,880,44,0.25,1
ID106236,106236,867,34.941,40.661,34.911,0,880,44,0.25,1
ID106284,106284,872,28.756,64.765,13.628,0,880,44,0.25,1
ID106376,106376,880,71.9,35.975,40.232,0,880,44,0.25,1
ID106383,106383,881,72.31,32.867,26.59,0,880,44,0.25,1
ID106423,106423,884,74.409,16.41,28.571,0,880,44,0.25,1
ID106460,106460,888,70.137,12.522,10.994,0,880,44,0.25,1
ID106499,106499,891,25.743,43.798,50.732,0,880,44,0.25,1
ID106552,106552,896,62.552,22.536,6.445,0,880,44,0.25,1
ID106707,106707,910,31.617,74.018,4.513,0,880,44,0.25,1
ID106731,106731,912,72.704,20.107,2.306,0,880,44,0.25,1
ID106879,106879,926,54.979,54.575,39.937,0,880,44,0.25,1
ID106925,106925,930,20.488,22.341,41.953,0,880,44,0.25,1
ID107095,107095,945,69.782,20.894,23.28,0,880,44,0.25,1
ID107104,107104,946,21.914,6.62,50.896,0,880,44,0.25,1
ID107211,107211,956,52.233,46.652,2.528,0,880,44,0.25,1
ID107261,107261,960,60.296,37.419,35.569,0,880,44,0.25,1
ID107390,107390,972,42.156,11.695,17.277,0,880,44,0.25,1
ID107449,107449,977,66.572,61.389,16.943,0,880,44,0.25,1
ID107929,107929,1017,44.515,29.27,34.719,0,880,44,0.25,1
ID108193,108193,1039,43.77,73.39,25.433,0,880,44,0.25,1
ID108226,108226,1042,23.736,52.268,36.118,0,880,44,0.25,1
