Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY
ID132239,132239,2231,32.433,8.544,29.987,0,400,20,0.25,1
ID132255,132255,2232,75.244,59.905,15.962,0,400,20,0.25,1
ID132541,132541,2241,20.841,43.095,52.186,0,400,20,0.25,1
ID132646,132646,2245,33.063,23.499,43.46,0,400,20,0.25,1
ID132801,132801,2250,39.225,12.419,28.513,0,400,20,0.25,1
ID133106,133106,2260,50.707,26.932,17.39,0,400,20,0.25,1
ID133756,133756,2282,28.232,58.316,19.316,0,400,20,0.25,1
ID133977,133977,2289,38.181,53.476,12.266,0,400,20,0.25,1
ID134104,134104,2293,28.551,55.87,4.17,0,400,20,0.25,1
ID134433,134433,2304,45.101,39.899,37.592,0,400,20,0.25,1
ID134609,134609,2310,58.131,33.556,44.258,0,400,20,0.25,1
ID134642,134642,2311,69.337,44.881,25.115,0,400,20,0.25,1
ID134848,134848,2318,52.377,68.557,1.798,0,400,20,0.25,1
ID135375,135375,2336,48.779,60.532,14.687,0,400,20,0.25,1
ID135410,135410,2337,50.122,40.025,31.76,0,400,20,0.25,1
ID135647,135647,2345,41.675,10.786,27.469,0,400,20,0.25,1
ID135779,135779,2349,72.389,47.162,26.258,0,400,20,0.25,1
ID135843,135843,2351,35.435,50.619,28.794,0,400,20,0.25,1
ID135953,135953,2355,70.117,2.044,41.471,0,400,20,0.25,1
ID136053,136053,2358,73.609,29.469,17.679,0,400,20,0.25,1
ID136472,136472,2372,63.17,1.96,28.701,0,400,20,0.25,1
ID136649,136649,2378,55.76,28.553,49.114,0,400,20,0.25,1
ID137071,137071,2392,47.043,42.692,23.46,0,400,20,0.25,1
ID137392,137392,2403,65.566,37.307,39.896,0,400,20,0.25,1
ID137432,137432,2404,35.974,73.181,12.818,0,400,20,0.25,1
ID137688,137688,2413,75.82,68.151,17.268,0,400,20,0.25,1
ID137787,137787,2416,43.286,66.117,40.277,0,400,20,0.25,1
ID137869,137869,2419,28.202,66.566,24.404,0,400,20,0.25,1
ID137908,137908,2420,67.426,30.992,24.881,0,400,20,0.25,1
ID137974,137974,2422,59.9,52.445,35.203,0,400,20,0.25,1
ID138259,138259,2432,72.875,42.569,8.669,0,400,20,0.25,1
ID138289,138289,2433,41.048,52.341,4.402,0,400,20,0.25,1
ID138385,138385,2436,20.16,22.232,16.447,0,400,20,0.25,1
ID138504,138504,2440,62.79,73.872,52.494,0,400,20,0.25,1
ID138644,138644,2445,59.619,52.545,38.244,0,400,20,0.25,1
ID138694,138694,2446,57.436,56.06,12.723,0,400,20,0.25,1
ID138745,138745,2448,47.416,75.28,45.249,0,400,20,0.25,1
ID138797,138797,2450,32.085,54.754,24.83,0,400,20,0.25,1
ID138869,138869,2452,42.318,39.358,24.927,0,400,20,0.25,1
ID138893,138893,2453,28.389,61.727,1.36,0,400,20,0.25,1
ID139016,139016,2457,33.498,66.768,44.595,0,400,20,0.25,1
ID139264,139264,2465,69.943,29.003,16.851,0,400,20,0.25,1
ID139552,139552,2475,74.85,59.111,20.08,0,400,20,0.25,1
ID139579,139579,2476,53.321,8.396,4.032,0,400,20,0.25,1
ID139619,139619,2477,57.681,20.497,25.058,0,400,20,0.25,1
ID139770,139770,2482,64.661,2.887,3.712,0,400,20,0.25,1
ID139814,139814,2484,70.64,5.9,2.545,0,400,20,0.25,1
ID139881,139881,2486,62.256,20.288,50.959,0,400,20,0.25,1
ID139979,139979,2489,39.458,74.887,28.572,0,400,20,0.25,1
ID140096,140096,2493,69.882,44.127,31.622,0,400,20,0.25,1
ID140429,140429,2504,52.952,30.784,14.107,0,400,20,0.25,1
ID140541,140541,2508,39.944,63.084,2.096,0,400,20,0.25,1
ID140668,140668,2512,50.398,39.163,4.755,0,400,20,0.25,1
ID140791,140791,2516,63.618,78.285,20.809,0,400,20,0.25,1
ID141074,141074,2526,34.703,40.169,38.991,0,400,20,0.25,1
ID141138,141138,2528,58.047,4.267,29.895,0,400,20,0.25,1
ID141534,141534,2541,20.632,58.234,40.619,0,400,20,0.25,1
ID141830,141830,2551,34.698,64.858,25.168,0,400,20,0.25,1
ID142194,142194,2563,56.166,30.279,2.793,0,400,20,0.25,1
ID142441,142441,2571,43.117,23.042,41.312,0,400,20,0.25,1
ID142647,142647,2578,24.648,69.634,3.513,0,400,20,0.25,1
ID143368,143368,2602,56.59,75.525,16.845,0,400,20,0.25,1
ID143393,143393,2603,50.422,77.28,51.814,0,400,20,0.25,1
ID143818,143818,2617,69.445,22.822,27.845,0,400,20,0.25,1
ID144074,144074,2626,75.323,10.063,50.551,0,400,20,0.25,1
ID144117,144117,2627,68.731,6.9,34.008,0,400,20,0.25,1
ID144410,144410,2637,29.896,18.751,50.891,0,400,20,0.25,1
ID144627,144627,2644,70.486,54.341,54.25,0,400,20,0.25,1
ID100005,100005,1,28.13,71.317,25.031,0,420,21,0.25,1
ID100082,100082,16,28.997,79.39,16.752,0,420,21,0.25,1
ID100180,100180,36,50.204,74.886,25.366,0,420,21,0.25,1
ID100205,100205,41,28.739,55.763,39.341,0,420,21,0.25,1
ID100340,100340,68,26.148,34.741,35.513,0,420,21,0.25,1
ID100403,100403,80,66.085,8.334,7.375,0,420,21,0.25,1
ID101125,101125,217,72.828,74.653,4.355,0,420,21,0.25,1
ID101174,101174,225,58.051,24.011,40.862,0,420,21,0.25,1
ID101438,101438,269,26.812,15.431,5.289,0,420,21,0.25,1
ID101605,101605,297,74.86,16.45,37.369,0,420,21,0.25,1
ID101616,101616,299,70.52,38.74,52.77,0,420,21,0.25,1
ID101913,101913,348,69.935,54.793,40.117,0,420,21,0.25,1
ID102040,102040,368,24.454,4.075,7.604,0,420,21,0.25,1
ID102295,102295,404,32.12,67.555,32.49,0,420,21,0.25,1
ID102422,102422,422,75.838,67.81,48.7,0,420,21,0.25,1
ID102723,102723,465,60.719,14.581,26.433,0,420,21,0.25,1
ID102733,102733,467,60.015,65.154,49.18,0,420,21,0.25,1
ID102846,102846,483,35.477,78.336,8.127,0,420,21,0.25,1
ID102910,102910,492,68.841,24.997,20.891,0,420,21,0.25,1
ID102982,102982,502,28.096,61.514,51.65,0,420,21,0.25,1
ID103064,103064,514,50.903,40.302,45.144,0,420,21,0.25,1
ID103142,103142,524,74.674,45.145,35.211,0,420,21,0.25,1
ID103167,103167,527,49.24,19.98,23.372,0,420,21,0.25,1
ID103183,103183,529,61.51,29.581,45.761,0,420,21,0.25,1
ID103206,103206,532,22.438,41.319,51.775,0,420,21,0.25,1
ID103247,103247,537,39.031,27.854,14.19,0,420,21,0.25,1
ID103412,103412,558,59.569,27.846,23.458,0,420,21,0.25,1
ID103443,103443,561,69.107,17.671,50.474,0,420,21,0.25,1
ID103703,103703,594,53.222,61.728,52.427,0,420,21,0.25,1
ID104077,104077,640,45.59,10.693,27.324,0,420,21,0.25,1
ID104131,104131,646,51.012,40.894,17.348,0,420,21,0.25,1
ID104179,104179,652,73.03,7.012,23.216,0,420,21,0.25,1
ID104590,104590,697,54.339,28.82,28.488,0,420,21,0.25,1
ID104656,104656,705,68.895,35.952,10.374,0,420,21,0.25,1
ID104846,104846,726,40.53,39.034,1.644,0,420,21,0.25,1
ID104890,104890,731,38.604,33.338,2.024,0,420,21,0.25,1
ID104915,104915,734,64.589,43.337,53.756,0,420,21,0.25,1
ID105042,105042,748,63.393,5.096,33.213,0,420,21,0.25,1
ID105203,105203,765,72.894,62.346,35.58,0,420,21,0.25,1
ID105302,105302,775,64.841,48.598,31.838,0,420,21,0.25,1
ID105425,105425,788,51.416,40.38,30.652,0,420,21,0.25,1
ID105577,105577,803,61.123,67.635,29.418,0,420,21,0.25,1
ID105609,105609,806,63.588,38.194,14.895,0,420,21,0.25,1
ID105701,105701,815,32.895,49.699,49.775,0,420,21,0.25,1
ID105804,105804,825,42.671,16.283,34.793,0,420,21,0.25,1
ID105853,105853,830,40.885,11.642,24.051,0,420,21,0.25,1
ID105914,105914,836,74.823,25.937,5.243,0,420,21,0.25,1
ID105929,105929,838,20.589,65.032,35.168,0,420,21,0.25,1
ID106014,106014,846,47.792,47.266,52.286,0,420,21,0.25,1
ID106149,106149,860,56.544,72.066,38.199,0,420,21,0.25,1
ID106170,106170,862,35.046,77.518,16.88,0,420,21,0.25,1
ID106678,106678,908,74.909,24.924,21.223,0,420,21,0.25,1
ID106829,106829,922,27.754,66.911,48.56,0,420,21,0.25,1
ID107006,107006,938,67.743,63.127,4.203,0,420,21,0.25,1
ID107009,107009,939,47.319,61.339,18.359,0,420,21,0.25,1
ID107041,107041,941,25.739,31.538,46.407,0,420,21,0.25,1
ID107105,107105,947,73.99,16.758,36.604,0,420,21,0.25,1
ID107430,107430,976,32.809,72.55,26.348,0,420,21,0.25,1
ID107463,107463,978,53.96,67.044,0.486,0,420,21,0.25,1
ID107628,107628,992,29.443,40.176,14.422,0,420,21,0.25,1
ID107718,107718,1000,75.966,70.394,3.791,0,420,21,0.25,1
ID107770,107770,1004,53.612,50.138,5.399,0,420,21,0.25,1
ID107992,107992,1022,68.147,53.055,1.489,0,420,21,0.25,1
ID108084,108084,1030,68.892,37.802,4.717,0,420,21,0.25,1
ID108224,108224,1042,25.253,16.506,48.254,0,420,21,0.25,1
ID108400,108400,1056,69.437,21.623,39.976,0,420,21,0.25,1
ID108421,108421,1058,71.406,68.494,6.871,0,420,21,0.25,1
ID108437,108437,1060,60.538,16.738,2.815,0,420,21,0.25,1
ID108502,108502,1065,66.861,79.872,15.464,0,420,21,0.25,1
ID108524,108524,1067,27.585,28.347,13.694,0,420,21,0.25,1
ID108797,108797,1089,35.752,46.593,37.075,0,420,21,0.25,1
ID109130,109130,1115,48.703,56.364,32.614,0,420,21,0.25,1
ID109309,109309,1128,61.911,69.989,23.504,0,420,21,0.25,1
ID109497,109497,1143,37.512,60.46,52.815,0,420,21,0.25,1
ID109564,109564,1148,69.716,66.336,29.471,0,420,21,0.25,1
ID109607,109607,1151,65.404,47.107,26.269,0,420,21,0.25,1
ID110173,110173,1194,49.231,50.49,9.188,0,420,21,0.25,1
ID110397,110397,1210,20.437,70.975,16.835,0,420,21,0.25,1
ID110413,110413,1211,22.08,54.451,33.4,0,420,21,0.25,1
ID110479,110479,1216,54.189,49.047,51.897,0,420,21,0.25,1
ID110652,110652,1228,61.777,33.118,26.146,0,420,21,0.25,1
ID110900,110900,1246,65.278,41.007,5.577,0,420,21,0.25,1
ID110915,110915,1247,56.083,56.566,20.344,0,420,21,0.25,1
ID111019,111019,1254,63.256,36.638,2.884,0,420,21,0.25,1
ID111036,111036,1256,50.231,46.652,45.864,0,420,21,0.25,1
ID111067,111067,1258,61.392,80.031,31.211,0,420,21,0.25,1
ID111079,111079,1259,52.298,11.132,39.378,0,420,21,0.25,1
ID111099,111099,1260,44.747,62.791,5.374,0,420,21,0.25,1
ID111161,111161,1265,34.776,63.829,33.214,0,420,21,0.25,1
ID111187,111187,1266,32.272,17.271,25.453,0,420,21,0.25,1
ID111325,111325,1276,34.25,5.4,52.304,0,420,21,0.25,1
ID111454,111454,1285,48.374,66.3,2.875,0,420,21,0.25,1
ID111483,111483,1287,72.062,46.083,2.799,0,420,21,0.25,1
ID111628,111628,1297,42.336,35.849,43.745,0,420,21,0.25,1
ID111642,111642,1298,72.163,39.059,25.847,0,420,21,0.25,1
ID111695,111695,1301,27.049,61.411,49.729,0,420,21,0.25,1
ID111763,111763,1306,23.241,16.376,19.617,0,420,21,0.25,1
ID111861,111861,1313,73.928,11.881,43.741,0,420,21,0.25,1
ID111958,111958,1319,35.201,41.463,28.561,0,420,21,0.25,1
ID112098,112098,1328,43.974,47.312,54.39,0,420,21,0.25,1
ID112193,112193,1335,72.354,24.486,53.189,0,420,21,0.25,1
ID112703,112703,1369,20.011,11.193,52.385,0,420,21,0.25,1
ID112732,112732,1370,62.838,42.681,5.491,0,420,21,0.25,1
ID112778,112778,1373,71.665,7.535,44.5,0,420,21,0.25,1
ID113093,113093,1393,66.024,28.318,35.627,0,420,21,0.25,1
ID113293,113293,1406,61.453,51.843,49.827,0,420,21,0.25,1
ID113362,113362,1410,64.542,60.081,6.757,0,420,21,0.25,1
ID113415,113415,1413,67.061,78.699,6.368,0,420,21,0.25,1
ID113547,113547,1421,27.699,59.476,54.038,0,420,21,0.25,1
ID113831,113831,1439,70.616,29.535,18.951,0,420,21,0.25,1
ID114049,114049,1453,24.454,57.993,34.204,0,420,21,0.25,1
ID114087,114087,1455,51.559,78.913,21.163,0,420,21,0.25,1
ID114195,114195,1461,40.755,43.317,33.327,0,420,21,0.25,1
ID114222,114222,1463,27.145,79.859,18.012,0,420,21,0.25,1
ID114252,114252,1464,24.102,31.709,52.973,0,420,21,0.25,1
ID114347,114347,1470,70.607,21.406,51.609,0,420,21,0.25,1
ID114799,114799,1497,40.343,22.57,52.418,0,420,21,0.25,1
ID114891,114891,1502,58.254,45.998,46.894,0,420,21,0.25,1
ID114952,114952,1506,53.677,52.744,34.155,0,420,21,0.25,1
ID114993,114993,1508,63.513,45.304,42.064,0,420,21,0.25,1
ID115011,115011,1509,26.896,4.396,20.007,0,420,21,0.25,1
ID115089,115089,1514,53.947,3.973,26.402,0,420,21,0.25,1
ID115135,115135,1516,22.379,66.312,32.999,0,420,21,0.25,1
ID115217,115217,1521,37.096,2.332,53.152,0,420,21,0.25,1
ID115272,115272,1524,27.028,20.497,38.758,0,420,21,0.25,1
ID115287,115287,1525,49.896,49.402,42.988,0,420,21,0.25,1
ID115349,115349,1529,38.349,58.867,28.725,0,420,21,0.25,1
ID115367,115367,1530,30.112,60.745,20.986,0,420,21,0.25,1
ID115580,115580,1542,51.547,56.824,19.712,0,420,21,0.25,1
ID115651,115651,1546,21.42,52.65,11.108,0,420,21,0.25,1
ID116036,116036,1567,30.465,29.901,48.593,0,420,21,0.25,1
ID116220,116220,1577,60.007,52.173,45.618,0,420,21,0.25,1
ID116357,116357,1585,66.648,27.553,34.286,0,420,21,0.25,1
ID116615,116615,1599,64.206,48.32,41.887,0,420,21,0.25,1
ID116807,116807,1609,54.411,29.322,12.402,0,420,21,0.25,1
ID116938,116938,1616,42.023,24.685,42.76,0,420,21,0.25,1
ID117192,117192,1629,71.232,71.076,7.019,0,420,21,0.25,1
ID117717,117717,1656,29.703,79.314,1.909,0,420,21,0.25,1
ID117751,117751,1658,69.662,45.95,51.065,0,420,21,0.25,1
ID117767,117767,1659,56.596,10.746,0.061,0,420,21,0.25,1
ID117916,117916,1666,61.296,32.663,19.667,0,420,21,0.25,1
ID117977,117977,1669,26.228,52.075,37.411,0,420,21,0.25,1
ID118126,118126,1677,71.141,56.107,43.573,0,420,21,0.25,1
ID118162,118162,1679,67.723,73.093,30.733,0,420,21,0.25,1
ID118264,118264,1684,23.998,51.093,23.534,0,420,21,0.25,1
ID118322,118322,1687,32.293,22.214,51.698,0,420,21,0.25,1
ID118342,118342,1688,65.566,34.159,26.086,0,420,21,0.25,1
ID118407,118407,1691,28.242,6.977,43.968,0,420,21,0.25,1
ID118439,118439,1693,70.003,35.719,41.666,0,420,21,0.25,1
ID118475,118475,1694,31.266,7.278,44.256,0,420,21,0.25,1
ID118521,118521,1697,21.08,50.677,6.872,0,420,21,0.25,1
ID118764,118764,1709,51.175,65.834,16.386,0,420,21,0.25,1
ID118852,118852,1713,37.461,72.493,51.529,0,420,21,0.25,1
ID118905,118905,1716,46.849,29.842,16.95,0,420,21,0.25,1
ID119021,119021,1721,60.419,37.44,7.148,0,420,21,0.25,1
ID119195,119195,1730,57.329,35.82,8.853,0,420,21,0.25,1
ID119226,119226,1731,75.021,52.584,29.518,0,420,21,0.25,1
ID119270,119270,1733,67.776,2.104,47.909,0,420,21,0.25,1
ID119519,119519,1745,54.807,61.13,19.157,0,420,21,0.25,1
ID119542,119542,1746,56.814,75.764,17.017,0,420,21,0.25,1
ID119666,119666,1752,49.866,36.121,34.833,0,420,21,0.25,1
ID119679,119679,1753,26.542,16.313,25.414,0,420,21,0.25,1
ID119841,119841,1760,42.941,76.061,10.882,0,420,21,0.25,1
ID120040,120040,1770,59.495,10.639,13.335,0,420,21,0.25,1
ID120118,120118,1773,36.8,59.106,34.776,0,420,21,0.25,1
ID120174,120174,1776,58.531,32.864,13.468,0,420,21,0.25,1
ID120218,120218,1778,74.416,38.39,13.368,0,420,21,0.25,1
ID120311,120311,1782,24.661,67.887,33.145,0,420,21,0.25,1
ID120410,120410,1787,20.373,53.245,13.005,0,420,21,0.25,1
ID120461,120461,1789,63.654,32.247,51.648,0,420,21,0.25,1
ID120525,120525,1792,62.205,12.65,50.14,0,420,21,0.25,1
ID120623,120623,1796,52.482,70.359,12.984,0,420,21,0.25,1
ID121010,121010,1814,22.343,43.23,12.873,0,420,21,0.25,1
ID121082,121082,1817,52.238,79.185,50.817,0,420,21,0.25,1
ID121349,121349,1829,34.548,52.0,25.973,0,420,21,0.25,1
ID121478,121478,1835,72.528,56.527,30.843,0,420,21,0.25,1
ID121558,121558,1838,55.72,38.038,54.047,0,420,21,0.25,1
ID121855,121855,1851,59.786,55.746,10.74,0,420,21,0.25,1
ID121948,121948,1855,29.91,14.701,49.69,0,420,21,0.25,1
ID121987,121987,1857,28.993,8.362,12.425,0,420,21,0.25,1
ID122108,122108,1862,35.414,22.218,47.789,0,420,21,0.25,1
ID122187,122187,1866,66.21,49.7,12.716,0,420,21,0.25,1
ID122221,122221,1867,71.751,74.153,53.61,0,420,21,0.25,1
ID122295,122295,1870,31.174,31.595,53.731,0,420,21,0.25,1
ID122335,122335,1872,46.65,22.693,10.943,0,420,21,0.25,1
ID122507,122507,1879,70.468,23.976,29.345,0,420,21,0.25,1
ID122545,122545,1881,34.524,50.174,48.159,0,420,21,0.25,1
ID122594,122594,1883,61.37,66.373,19.703,0,420,21,0.25,1
ID122656,122656,1885,46.429,15.204,46.31,0,420,21,0.25,1
ID122703,122703,1887,31.649,55.398,52.778,0,420,21,0.25,1
ID122915,122915,1896,68.064,33.773,20.518,0,420,21,0.25,1
ID123104,123104,1904,62.218,64.759,10.686,0,420,21,0.25,1
ID123137,123137,1905,32.402,73.517,40.264,0,420,21,0.25,1
ID123366,123366,1915,24.369,37.961,20.743,0,420,21,0.25,1
ID123418,123418,1917,53.874,52.978,35.92,0,420,21,0.25,1
ID123580,123580,1924,21.65,60.304,3.95,0,420,21,0.25,1
ID123670,123670,1927,45.361,75.233,-0.006,0,420,21,0.25,1
ID123756,123756,1931,35.922,55.899,6.16,0,420,21,0.25,1
ID123809,123809,1933,57.077,13.393,7.779,0,420,21,0.25,1
ID123958,123958,1939,27.519,25.407,51.591,0,420,21,0.25,1
ID124142,124142,1946,22.886,35.522,42.763,0,420,21,0.25,1
ID124466,124466,1959,64.001,13.957,31.99,0,420,21,0.25,1
ID124622,124622,1965,70.189,46.073,3.171,0,420,21,0.25,1
ID124774,124774,1971,63.959,7.326,42.327,0,420,21,0.25,1
ID124918,124918,1977,23.272,25.388,49.69,0,420,21,0.25,1
ID124957,124957,1978,53.202,65.88,43.038,0,420,21,0.25,1
ID125167,125167,1986,21.794,51.333,51.389,0,420,21,0.25,1
ID125337,125337,1993,44.496,69.955,43.728,0,420,21,0.25,1
ID125664,125664,2005,68.096,52.147,38.969,0,420,21,0.25,1
ID125791,125791,2010,42.912,72.425,27.867,0,420,21,0.25,1
ID125899,125899,2014,34.545,48.563,18.063,0,420,21,0.25,1
ID126390,126390,2032,21.563,47.882,39.964,0,420,21,0.25,1
ID126664,126664,2042,31.278,16.541,20.544,0,420,21,0.25,1
ID126778,126778,2046,73.072,17.515,22.51,0,420,21,0.25,1
ID127101,127101,2058,37.197,18.773,34.777,0,420,21,0.25,1
ID127142,127142,2059,58.546,24.081,43.289,0,420,21,0.25,1
ID127167,127167,2060,30.981,21.415,39.864,0,420,21,0.25,1
ID127226,127226,2062,44.32,30.095,45.76,0,420,21,0.25,1
ID127299,127299,2065,74.323,53.54,43.35,0,420,21,0.25,1
ID127384,127384,2068,39.197,76.213,9.599,0,420,21,0.25,1
ID127416,127416,2069,29.463,33.143,50.446,0,420,21,0.25,1
ID127768,127768,2081,63.128,54.273,26.118,0,420,21,0.25,1
ID127972,127972,2088,29.842,59.663,25.627,0,420,21,0.25,1
ID128050,128050,2091,59.233,77.978,52.625,0,420,21,0.25,1
ID128109,128109,2093,54.196,65.248,14.194,0,420,21,0.25,1
ID128144,128144,2094,66.166,13.01,15.115,0,420,21,0.25,1
ID128264,128264,2098,46.945,4.362,14.209,0,420,21,0.25,1
ID128581,128581,2109,65.259,69.082,41.587,0,420,21,0.25,1
ID128656,128656,2112,34.385,32.41,14.096,0,420,21,0.25,1
ID128926,128926,2121,24.357,42.593,15.407,0,420,21,0.25,1
ID129080,129080,2126,38.3,20.068,15.912,0,420,21,0.25,1
ID129348,129348,2135,65.79,41.069,3.913,0,420,21,0.25,1
ID129471,129471,2139,58.732,10.846,14.99,0,420,21,0.25,1
ID129538,129538,2141,44.672,22.411,50.901,0,420,21,0.25,1
ID129592,129592,2143,74.207,2.807,44.283,0,420,21,0.25,1
ID129751,129751,2148,29.478,64.716,51.438,0,420,21,0.25,1
ID129769,129769,2149,33.518,46.447,1.164,0,420,21,0.25,1
ID129961,129961,2155,57.669,32.244,26.571,0,420,21,0.25,1
ID129983,129983,2156,47.267,64.437,41.637,0,420,21,0.25,1
ID130082,130082,2159,49.017,24.088,53.011,0,420,21,0.25,1
ID130109,130109,2160,36.896,74.986,4.85,0,420,21,0.25,1
ID130248,130248,2165,60.203,33.203,54.417,0,420,21,0.25,1
ID130313,130313,2167,64.089,10.579,34.967,0,420,21,0.25,1
ID130622,130622,2177,70.188,76.607,17.24,0,420,21,0.25,1
ID130727,130727,2181,43.439,6.62,2.984,0,420,21,0.25,1
ID130775,130775,2182,35.151,66.936,7.556,0,420,21,0.25,1
ID130999,130999,2190,69.946,12.156,26.645,0,420,21,0.25,1
ID131068,131068,2192,25.078,64.369,48.063,0,420,21,0.25,1
ID131175,131175,2196,71.512,39.313,45.403,0,420,21,0.25,1
ID131284,131284,2199,34.35,25.4,3.396,0,420,21,0.25,1
ID131336,131336,2201,44.319,63.701,10.446,0,420,21,0.25,1
ID131462,131462,2205,56.939,43.031,51.499,0,420,21,0.25,1
ID131611,131611,2210,33.166,54.773,3.102,0,420,21,0.25,1
ID131726,131726,2214,58.099,12.697,44.125,0,420,21,0.25,1
ID131853,131853,2218,37.169,62.902,10.499,0,420,21,0.25,1
ID131985,131985,2223,23.528,10.763,23.674,0,420,21,0.25,1
ID132207,132207,2230,42.0,6.35,16.103,0,420,21,0.25,1
ID132240,132240,2231,50.402,8.523,30.064,0,420,21,0.25,1
ID132256,132256,2232,64.285,59.884,15.981,0,420,21,0.25,1
ID132284,132284,2233,69.957,35.609,8.806,0,420,21,0.25,1
ID132542,132542,2241,32.394,43.025,52.266,0,420,21,0.25,1
ID132647,132647,2245,45.395,23.463,43.518,0,420,21,0.25,1
ID132802,132802,2250,75.034,12.405,28.486,0,420,21,0.25,1
ID132944,132944,2255,55.909,18.02,53.661,0,420,21,0.25,1
ID133107,133107,2260,65.702,26.968,17.389,0,420,21,0.25,1
ID133757,133757,2282,60.164,58.281,19.326,0,420,21,0.25,1
ID133978,133978,2289,74.267,53.526,12.339,0,420,21,0.25,1
ID134105,134105,2293,26.442,55.828,4.182,0,420,21,0.25,1
ID134434,134434,2304,58.778,39.855,37.598,0,420,21,0.25,1
ID134610,134610,2310,75.764,33.564,44.277,0,420,21,0.25,1
ID134643,134643,2311,52.645,44.848,25.128,0,420,21,0.25,1
ID134849,134849,2318,23.393,68.598,1.778,0,420,21,0.25,1
ID135376,135376,2336,26.433,60.516,14.664,0,420,21,0.25,1
ID135411,135411,2337,39.236,40.032,31.74,0,420,21,0.25,1
ID135648,135648,2345,63.329,10.793,27.506,0,420,21,0.25,1
ID135780,135780,2349,51.059,47.155,26.271,0,420,21,0.25,1
ID135844,135844,2351,63.622,50.616,28.828,0,420,21,0.25,1
ID135954,135954,2355,36.437,2.04,41.497,0,420,21,0.25,1
ID136054,136054,2358,52.027,29.437,17.703,0,420,21,0.25,1
ID136473,136473,2372,27.399,1.943,28.646,0,420,21,0.25,1
ID136650,136650,2378,40.308,28.501,49.167,0,420,21,0.25,1
ID137072,137072,2392,46.198,42.655,23.466,0,420,21,0.25,1
ID137393,137393,2403,57.232,37.308,39.842,0,420,21,0.25,1
ID137433,137433,2404,25.463,73.174,12.816,0,420,21,0.25,1
ID137689,137689,2413,53.724,68.168,17.251,0,420,21,0.25,1
ID137788,137788,2416,33.758,66.109,40.259,0,420,21,0.25,1
ID137870,137870,2419,26.768,66.521,24.349,0,420,21,0.25,1
ID137909,137909,2420,66.259,31.032,24.88,0,420,21,0.25,1
ID137975,137975,2422,21.229,52.437,35.227,0,420,21,0.25,1
ID138260,138260,2432,40.412,42.554,8.642,0,420,21,0.25,1
ID138290,138290,2433,70.374,52.281,4.361,0,420,21,0.25,1
ID138314,138314,2434,73.072,18.1,2.525,0,420,21,0.25,1
ID138386,138386,2436,48.316,22.244,16.438,0,420,21,0.25,1
ID138505,138505,2440,42.776,73.889,52.488,0,420,21,0.25,1
ID138645,138645,2445,31.811,52.515,38.228,0,420,21,0.25,1
ID138695,138695,2446,20.721,56.114,12.778,0,420,21,0.25,1
ID138746,138746,2448,34.355,75.317,45.227,0,420,21,0.25,1
ID138798,138798,2450,58.085,54.768,24.831,0,420,21,0.25,1
ID138870,138870,2452,72.43,39.343,24.967,0,420,21,0.25,1
ID138894,138894,2453,66.193,61.675,1.315,0,420,21,0.25,1
ID139017,139017,2457,63.751,66.892,44.653,0,420,21,0.25,1
ID139265,139265,2465,56.257,29.063,16.813,0,420,21,0.25,1
ID139553,139553,2475,64.314,59.078,20.082,0,420,21,0.25,1
ID139580,139580,2476,64.386,8.427,4.02,0,420,21,0.25,1
ID139620,139620,2477,21.768,20.452,25.043,0,420,21,0.25,1
ID139771,139771,2482,43.343,2.859,3.725,0,420,21,0.25,1
ID139815,139815,2484,71.716,5.959,2.539,0,420,21,0.25,1
ID139882,139882,2486,53.77,20.337,51.011,0,420,21,0.25,1
ID139980,139980,2489,39.444,74.93,28.522,0,420,21,0.25,1
ID140097,140097,2493,40.858,44.147,31.621,0,420,21,0.25,1
ID140430,140430,2504,65.3,30.754,14.132,0,420,21,0.25,1
ID140474,140474,2506,31.535,33.455,28.66,0,420,21,0.25,1
ID140542,140542,2508,50.647,63.083,2.06,0,420,21,0.25,1
ID140669,140669,2512,31.873,39.17,4.706,0,420,21,0.25,1
ID140744,140744,2515,27.827,30.218,34.992,0,420,21,0.25,1
ID140792,140792,2516,56.975,78.295,20.796,0,420,21,0.25,1
ID141075,141075,2526,36.068,40.182,38.992,0,420,21,0.25,1
ID141139,141139,2528,75.38,4.285,29.895,0,420,21,0.25,1
ID141535,141535,2541,31.627,58.267,40.632,0,420,21,0.25,1
ID141831,141831,2551,27.484,64.91,25.165,0,420,21,0.25,1
ID142195,142195,2563,55.581,30.26,2.779,0,420,21,0.25,1
ID142442,142442,2571,62.765,23.07,41.353,0,420,21,0.25,1
ID142648,142648,2578,24.894,69.664,3.524,0,420,21,0.25,1
ID143369,143369,2602,32.144,75.526,16.833,0,420,21,0.25,1
ID143394,143394,2603,51.86,77.299,51.835,0,420,21,0.25,1
ID143819,143819,2617,27.274,22.744,27.763,0,420,21,0.25,1
ID144075,144075,2626,65.756,10.127,50.597,0,420,21,0.25,1
ID144118,144118,2627,43.256,6.928,33.932,0,420,21,0.25,1
ID144411,144411,2637,64.575,18.76,50.865,0,420,21,0.25,1
ID144494,144494,2640,55.62,23.946,9.101,0,420,21,0.25,1
ID144628,144628,2644,59.002,54.353,54.283,0,420,21,0.25,1
